censustract2010,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
20209,1537.3674294578943,1508.2952221812213,1479.772781485876,1451.7897110751114,1424.335811250136,1397.4010751923715,1370.975685316014,1345.0500096895696,1294.4355082168706,1245.7256405799956,1198.8487350259284,1153.7358168240858,1110.3205067768217,1068.538923549003,1028.329589672942,989.6333410903828,952.3932400984415,916.5544915714061,882.0643623351284,848.8721035753738,816.9288761659595,786.1876788068106,756.6032788661951
20210,1765.3779232292422,1736.244686253589,1707.59222197001,1679.4125964032444,1651.698006508852,1624.4407780125216,1597.6333632850362,1571.2683392523047,1514.969398623676,1460.6876632277408,1408.350856092582,1357.8892899484028,1309.2357744378478,1262.3255266510007,1217.096084865936,1173.487225379968,1131.4408823208576,1090.9010703312028,1051.813810023069,1014.1270561035959,977.7906280758848,942.7561434228884,908.97695318534
20211,1701.1727516110084,1665.1258520274853,1629.842766094489,1595.307309027767,1561.503638989597,1528.416249821942,1496.0299639335853,1464.3299253379832,1406.1069257916806,1350.1989220789749,1296.5138680024643,1244.9633771996082,1195.4625776245905,1147.9299718161058,1102.2873027210178,1058.4594248529834,1016.3741805739177,975.962281294614,937.1571933989272,899.8950287037094,864.1144392741497,829.7565164213473,796.7646937158248
20213,333.9915623272464,325.2197192588773,316.67825695306385,308.36112476624777,300.2624309669564,292.37643856218875,284.69756123341574,277.2203593793161,266.5424760163541,256.2758798812432,246.40472914671835,236.91379217584876,227.78842401892584,219.0145438156362,210.5786130676502,202.4676147481002,194.66903321571277,187.17083490260197,179.9614497459239,173.02975333474066,166.36504974454576,159.95705503296335,153.79588137115502
20214,858.8988868017382,945.7785868580321,1041.4463787349805,1146.7911991784308,1262.7919030363905,1390.5263586925696,1531.1814635250287,1686.0641724526965,1627.3330179987042,1570.6476626073188,1515.9368443760036,1463.1317836884084,1412.1660967481862,1362.9757121247112,1315.4987902057844,1269.675645456065,1225.4486713834963,1182.7622681193982,1141.5627725211823,1101.7983907098192,1063.4191329572475,1026.3767508418687,990.624676593122
20304,4314.815710236566,4300.677896351184,4286.5864060621925,4272.541087586889,4258.541789639901,4244.588361431551,4230.680652666236,4216.818513540808,4165.390673139259,4114.590040847301,4064.408967305955,4014.839896446957,3965.8753643549953,3917.5079981438216,3869.7305148460728,3822.53572031663,3775.916508149352,3729.865858607021,3684.3768375643385,3639.4425954638123,3595.0563662843756,3551.211466522588,3507.901294186259
20305,3503.793347574748,3478.766739163803,3453.9188887635114,3429.248519555783,3404.7543638424786,3380.4351629802695,3356.2896673159617,3332.3166361222816,3279.0986289565635,3226.7305279060056,3175.1987597377297,3124.4899679870946,3074.5910094958494,3025.4889510055714,2977.1710658055085,2929.6248304339574,2882.8379214323186,2836.798212150995,2791.4937696062957,2746.9128513875403,2703.0439026135555,2659.8755529377777,2617.3966136011836
20306,5425.07322128882,5697.138880438453,5982.8485439856795,6282.886454317367,6597.971168353737,6928.857278411066,7276.33721936508,7641.243166443021,7670.3679246412075,7699.603692464611,7728.950893028742,7758.409951061822,7787.981292910934,7817.665346548192,7847.462541576936,7877.373309237945,7907.398082415684,7937.537295644565,7967.791385115238,7998.160788680901,8028.64594586364,8059.247297860788,8089.965287551312
20307,4121.901977943076,4102.89203471892,4083.9697641136945,4065.1347617869974,4046.386625263217,4027.724953922933,4009.149348994355,3990.659413544803,3970.1577275984446,3949.7613673847745,3929.4697918014667,3909.2824625260632,3889.198844001694,3869.218403422868,3849.3406107213395,3829.5649385520446,3809.890862279111,3790.317859961941,3770.845412341364,3751.47300282586,3732.2001174778566,3713.0262450000932,3693.950876722057
20308,2748.0837335207398,2712.6308212791982,2677.6352855619143,2643.0912257736554,2608.99281744252,2575.334311237871,2542.110032000945,2509.3143777879613,2431.6054520701177,2356.303031168759,2283.3325899842484,2212.6219113244338,2144.101014432927,2077.7020857307375,2013.3594117027078,1951.0093138623374,1890.5900857306278,1832.041931766578,1775.306908188893,1720.328865630336,1667.0533935679723,1615.4277664743074,1565.4008916360276
20309,1531.7536045698796,1510.7978783727103,1490.1288447996947,1469.7425816455138,1449.6352203640415,1429.8029453342385,1410.2419931360917,1390.9486518364583,1358.6890547588735,1327.1776388612582,1296.3970519405855,1266.3303442350523,1236.9609590904558,1208.2727238430393,1180.2498409137884,1152.8768791092723,1126.1387651242412,1100.0207752412987,1074.5085272230813,1049.5879723924768,1025.245387896524,1001.4673691497309,978.2408224526514
20401,2057.6893002344545,2067.4244415524213,2077.205640832817,2087.0331159806356,2096.9070859318003,2106.8277706580448,2116.7953911718105,2126.8101695311725,2116.727562490335,2106.692754245176,2096.7055181950886,2086.765628813717,2076.8728616438602,2067.0269932924075,2057.2278014252906,2047.4750647624649,2037.7685630729115,2028.1080771696654,2018.4933889048646,2008.9242811648246,1999.4005378651361,1989.9219439457845,1980.4882853662941
20403,1928.569421865455,1910.3133101974604,1892.2300134717,1874.317895797421,1856.5753367694444,1839.0007313215767,1821.5924895814085,1804.3490367264878,1758.3100191691408,1713.4457139842355,1669.7261477007642,1627.122111638306,1585.605142392949,1545.1475028211246,1505.7221635086532,1467.3027847126152,1429.8636987639866,1393.3798929192824,1357.8269926497492,1323.1812453569444,1289.419504503822,1256.5192141507223,1224.4583938859355
20404,2888.296645126254,2867.74063604248,2847.330924088596,2827.066468067834,2806.9462341936246,2786.9691960368577,2767.13433447352,2747.4406376327047,2679.077188855743,2612.414799990564,2547.4111442547246,2484.0249480659063,2422.215964835565,2361.9449494146625,2303.1736331752545,2245.8646997121123,2189.981761148953,2135.4893350342304,2082.352821811819,2030.538482852287,1980.0134190308063,1930.7455498381016,1882.7035930111715
20405,2738.3701228988803,2747.7724184628905,2757.206997158072,2766.6739698297556,2776.173447703862,2785.705542388213,2795.2703658738374,2804.868030536291,2793.956257433146,2783.0869343814684,2772.259896237898,2761.4749785015324,2750.7320173114263,2740.0308494441024,2729.371312311072,2718.7532439563633,2708.176483054062,2697.6408689058594,2687.1462414386115,2676.6924412019066,2666.279309365642,2655.906687717612,2645.5744186611037
20500,1167.7239791813038,1142.9834799287662,1118.7671561784684,1095.0639022548805,1071.8628477777665,1049.1533526769972,1026.9250023129832,1005.1676027004916,963.9033519832454,924.3330858141295,886.3872625536029,849.9991953931416,815.1049351584022,781.6431579235633,749.5550572393348,718.7842407852356,689.2766312645126,660.9803713675324,633.8457326366267,607.8250280722281,582.8725283267074,558.9443813386324,535.998535266208
20601,1025.8400556041283,1080.4392399197957,1137.94440447249,1198.5102167951395,1262.2995764263262,1329.484053049538,1400.244347951889,1474.7707800434623,1415.866642660805,1359.3152081169526,1305.0225066010623,1252.8983215707465,1202.8560398419688,1154.812507666533,1108.6878925580104,1064.4055506365078,1021.8918992718475,981.0762948135332,941.8909152043293,904.2706472823967,868.1529785847181,833.4778934720266,800.1877734026303
20602,2505.905572067915,2481.0599510553234,2456.4606700845843,2432.105286736722,2407.9913828089234,2384.116564074439,2360.478460044863,2337.074723734774,2256.0573616928905,2177.848558951899,2102.3509535988983,2029.4705588827937,1959.1166462104613,1891.2016321989852,1825.6409696433557,1762.3530422638985,1701.2590631024032,1642.2829764404667,1585.3513631179483,1530.3933491336693,1477.3405174145735,1426.12682264351,1376.6885090396088
20705,2603.8316309792494,2582.8339666621173,2562.005630461876,2541.3452568927873,2520.8514914805814,2500.5229906736595,2480.3584217550115,2460.3564627548453,2417.9212374517724,2376.217917615969,2335.233879640298,2294.956717644451,2255.3742397196875,2216.4744642383375,2178.2456162269614,2140.6761238020613,2103.7546146672685,2067.469912670946,2031.811034423165,1996.7671859710279,1962.3277595313368,1928.4823302796146,1895.2206531945064
20706,4618.436921746863,4609.889690977878,4601.358278364484,4592.8426546324,4584.34279056152,4575.858656985816,4567.390224793237,4558.937464925609,4491.18429029125,4424.43803727149,4358.683741384687,4293.906660545568,4230.092271760061,4167.226267869242,4105.294554341683,4044.283246113455,3984.178664475109,3924.9673340049135,3866.635979547669,3809.1715232384267,3752.561081570434,3696.7919625066597,3641.8516626342434
20707,1542.540834372387,1517.4950419045026,1492.855910775084,1468.616838140783,1444.7713283667222,1421.3129912857817,1398.2355404861498,1375.532791626678,1324.2314478891972,1274.8434194032989,1227.2973478967579,1181.5245364481173,1137.4588502299705,1095.0366209540837,1054.1965548802962,1014.8796442562854,977.0290820602411,940.5901799232637,905.5102891128972,871.7387244636307,839.2266911444575,807.9272141576847,777.7950704671272
20708,2154.6242757259893,2155.248732380568,2155.8733700161733,2156.4981886852574,2157.1231884402882,2157.7483693337476,2158.373731418134,2158.99927474596,2107.9187917395807,2058.0468388956174,2009.3548231963948,1961.8148281159672,1915.3995976147748,1870.0825205129775,1825.8376152335024,1782.6395149060638,1740.4634528236095,1699.285248242859,1659.0812925207924,1619.8285355791386,1581.5044726891063,1544.087131568779,1507.555059785777
20709,5080.898903536894,5118.067737502461,5155.508476547146,5193.223109766764,5231.21364080817,5269.482087975708,5308.030484338437,5346.8608778381395,5219.9499071033315,5096.0512448726795,4975.093392185364,4857.006547151562,4741.722564671443,4629.174917110262,4519.298655906843,4412.030374093319,4307.308169704482,4205.071610055638,4105.261696868348,4007.8208322239248,3912.692785325054,3819.8226600463404,3729.1568632550643
20710,1292.1456394257525,1286.3176837341962,1280.5160138315684,1274.740511161254,1268.991057701363,1263.2675359623186,1257.5698289844568,1251.8978203356355,1230.856466808182,1210.1687671900775,1189.8287774203834,1169.8306533433497,1150.1686490292514,1130.8371151234492,1111.8304972231967,1093.143334281731,1074.7702570391853,1056.705986479875,1038.945332315513,1021.4831914939182,1004.3145467327885,987.4344650781185,970.8380964868461
20801,4321.137257855258,4351.486180662983,4382.048255023326,4412.824977977375,4443.817857080481,4475.028410476108,4506.458166970194,4538.10866610604,4554.266167630422,4570.48119639241,4586.753957212225,4603.0846556393335,4619.47349795504,4635.920691175096,4652.42644305231,4668.990962079176,4685.614457490505,4702.297139266068,4719.039218133251,4735.840905569712,4752.702413806058,4769.62395582852,4786.605745381647
20805,2024.0958108572022,2015.2306205261557,2006.4042581987958,1997.616553815167,1988.8673380601476,1980.1564423601867,1971.4836988800564,1962.8489405196183,1942.3212952374693,1922.0083298586642,1901.9077992420648,1882.0174817264142,1862.3351788847824,1842.85871528158,1823.585938232113,1804.514717564651,1785.6429453849853,1766.9685358434485,1748.4894249043712,1730.2035701179484,1712.1089503944934,1694.2035657810516,1676.4854372403506
20806,3219.617646803189,3209.2686661320445,3198.9529507155607,3188.670393627539,3178.420888285478,3168.204328449471,3158.0206082211034,3147.8696220423544,3142.2622670766364,3136.664900589949,3131.077504789641,3125.500061914755,3119.9325542359716,3114.374964055553,3108.8272737072866,3103.289465556429,3097.7615219996505,3092.243425464977,3086.7351584117373,3081.2367033305045,3075.7480427430423,3070.2691592022484,3064.8000352920994
20807,2193.4294017400775,2208.9681085481334,2224.61689476384,2240.376540212451,2256.2478302436643,2272.231555770757,2288.328513309999,2304.539505020345,2298.003715448227,2291.4864617030007,2284.987691216132,2278.5073515681743,2272.0453904883434,2265.6017558540993,2259.1763956907234,2252.7692581709002,2246.3802916142986,2240.0094444871565,2233.6566654018634,2227.3219031165463,2221.005106534658,2214.706224704562,2208.4252068191245
20809,4155.5540324381955,4164.125709311153,4172.715067014112,4181.322142017389,4189.946970866524,4198.5895901824415,4207.250036661605,4215.928347076171,4233.312498345202,4250.768332216607,4268.2961442697,4285.896231302598,4303.5688913372505,4321.314423624483,4339.133128649067,4357.025308134805,4374.991265049642,4393.031303610794,4411.145729289901,4429.3348488182,4447.598970191715,4465.9384026764765,4484.353456813757
20810,4386.509439814929,4419.261613593358,4452.258333725084,4485.501426132239,4518.992730370325,4552.734099730012,4586.727401339692,4620.9745162688005,4622.768880985697,4624.563942470067,4626.359700992471,4628.156156823574,4629.953310234148,4631.75116149507,4633.549710877321,4635.348958651986,4637.148905090259,4638.949550463436,4640.75089504292,4642.552939100219,4644.355682906946,4646.159126734819,4647.963270855664
20811,4693.9991470607765,4692.998507477592,4691.998081204965,4690.997868197424,4689.997868409506,4688.998081795757,4687.998508310734,4686.999147909005,4697.423316313089,4707.870668695555,4718.341256618965,4728.835131760564,4739.352345912526,4749.892950982217,4760.456998992447,4771.044542081726,4781.655632504526,4792.290322631535,4802.948664949917,4813.630712063569,4824.3365166933845,4835.06613167751,4845.819609971608
20902,1950.1410499973383,1965.4005761678145,1980.7795055675842,1996.2787725068615,2011.8993186066814,2027.642092856105,2043.5080516698733,2059.4981589465124,2079.496464832131,2099.688959887843,2120.0775297450614,2140.66407834521,2161.4505281175184,2182.438820158545,2203.6309144134407,2225.0287898589754,2246.6344446883386,2268.449896497738,2290.477182474807,2312.718359588843,2335.1755047828947,2357.85071516771,2380.7461082175723
20903,2019.798639053722,2036.73816391576,2053.8197561586762,2071.0446072645736,2088.4139187082055,2105.928902040781,2123.5907789744724,2141.4007814676347,2169.1733802580948,2197.306171895336,2225.803827850251,2254.671080179723,2283.9127223123874,2313.533609844583,2343.5386613466294,2373.9328591795565,2404.7212503224314,2435.9089472104124,2467.5011285836727,2499.503040347334,2531.9199964425516,2564.7573797289015,2598.0206428782053
20904,2628.5697266931666,2671.840219678186,2715.8230146973315,2760.529837389782,2805.9726064176302,2852.16343664335,2899.114642359572,2946.8387405720255,2965.1994063313828,2983.6744706299223,3002.2646462427656,3020.970650386073,3039.7932047447143,3058.7330355001122,3077.790873358257,3096.9674535779004,3116.2635159989186,3135.679805070858,3155.217069881656,3174.876064186539,3194.6575464371076,3214.562279810592,3234.591032239299
21000,2841.181307523866,2829.411574561172,2817.6905982947324,2806.01817674754,2794.3941087792887,2782.818194082905,2771.2902331810974,2759.8100274229196,2755.2885633341007,2750.774506870192,2746.267845895101,2741.7685682926176,2737.276661966383,2732.792114839855,2728.3149148562775,2723.845049978647,2719.38250818968,2714.9272774917818,2710.479345907014,2706.038701477061,2701.6053322631997,2697.179226346266,2692.7603718266237
